广东频道,#genre#
CCTV-10,http://119.98.133.99:4022/rtp/239.69.1.105:10268$1920x1080
CCTV-10,http://125.109.62.72:9999/rtp/233.50.200.22:5140$1920x1080
CCTV-10,http://220.173.254.76:6666/rtp/239.81.0.118:4056$1920x1080
CCTV-10,http://106.111.244.47:3000/rtp/239.49.8.54:9818$1920x1080
CCTV-10,http://117.32.85.85:8025/rtp/239.109.205.14:8040$720x576
CCTV-10,http://60.164.128.167:8029/rtp/239.255.30.10:8231$720x576
CCTV-11,http://60.164.128.167:8029/rtp/239.255.30.62:8231$1920x1080
CCTV-11,http://123.113.236.69:8012/rtp/239.3.1.152:8120$1920x1080
CCTV-11,http://220.173.254.76:6666/rtp/239.81.0.229:4056$1920x1080
CCTV-11,http://61.240.37.36:8083/rtp/226.0.1.28:3021$720x576
CCTV-11,http://61.240.38.128:8082/rtp/226.0.1.28:3021$720x576
CCTV-11,http://60.164.128.167:8029/rtp/239.255.30.7:8231$720x576
CCTV-11,http://125.109.62.72:9999/rtp/233.50.200.88:5140$720x576
CCTV-11,http://117.32.85.85:8020/rtp/239.112.205.11:5140$720x576
CCTV-11,http://117.32.85.85:8012/rtp/239.112.205.11:5140$720x576
CCTV-11,http://115.210.135.74:9999/rtp/233.50.200.88:5140$720x576
CCTV-11,http://171.116.157.183:8005/rtp/226.0.1.28:3021$720x576
CCTV-11,http://115.210.135.74:9999/rtp/233.50.201.11:5140$720x576
CCTV-11,http://101.81.119.90:8888/rtp/239.45.1.196:5140$720x576
CCTV-11,http://222.68.11.73:9898/rtp/239.45.1.196:5140$720x576
CCTV-11,http://114.228.152.10:8888/rtp/239.49.0.11:8080$720x576
CCTV-12,http://60.220.167.7:8084/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://171.116.157.183:8005/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://61.240.38.128:8083/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://61.240.37.36:8085/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://171.116.226.246:8083/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://61.240.38.128:8082/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://61.240.37.36:8083/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://125.109.62.72:9999/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://60.220.167.223:8083/rtp/226.0.1.168:3100$1920x1080
CCTV-12,http://125.109.62.72:9999/rtp/233.50.200.21:5140$1920x1080
CCTV-12,http://60.164.128.167:8029/rtp/239.255.30.8:8231$720x576
CCTV-12,http://115.210.135.74:9999/rtp/233.50.201.12:5140$720x576
CCTV-12,http://125.109.62.72:9999/rtp/233.50.201.12:5140$720x576
CCTV-12,http://125.109.62.72:9999/rtp/233.50.200.90:5140$720x576
CCTV-12,http://119.98.99.124:5555/rtp/239.254.96.160:9034$720x576
CCTV-13,http://60.164.128.167:8029/rtp/239.255.29.28:8231$1920x1080
CCTV-13,http://61.240.37.36:8083/rtp/226.0.1.30:3029$720x576
CCTV-13,http://61.240.37.36:8085/rtp/226.0.1.30:3029$720x576
CCTV-13,http://117.32.85.85:8011/rtp/239.109.205.17:8064$720x576
CCTV-13,http://60.164.128.167:8029/rtp/239.255.30.9:8231$720x576
CCTV-13,http://115.210.135.74:9999/rtp/233.50.201.13:5140$720x576
CCTV-13,http://101.81.119.90:8888/rtp/239.45.1.198:5140$720x576
CCTV-13,http://171.116.157.183:8005/rtp/226.0.1.30:3029$720x576
CCTV-13,http://119.98.99.124:5555/rtp/239.254.96.11:8040$720x576
